ID,TLC,EOM,LEAF,Gaia,RAdeg,DEdeg,plx,Gmag,bp-rp,Weight,teff_gspphot,radius_gspphot,teff_gspspec,logg_gspspec,teff_esphs,logg_esphs,tic,tmag,noise
28497,18,-1,,3221986441422455808,82.1754,1.2269,8.594,7.41,0.34,0.11,7667.4833984375,1.9778000116348267,nan,nan,nan,nan,264679929,7.23566,0.0004715634181263007
28710,18,-1,,3198123122089272576,68.838,-8.2917,6.11,7.79,0.06,0.01,10135.9873046875,1.5927000045776367,7658.0,5.210000038146973,nan,nan,55937752,7.79523,0.00047611361323493084
28875,18,-1,,3235871379199826816,81.5618,2.9576,6.232,8.57,0.39,0.04,7393.90869140625,1.6297999620437622,nan,nan,nan,nan,264486956,8.36561,0.0004842371117652751
28881,18,-1,,3222944352272278528,86.0536,1.7862,5.408,9.44,0.68,0.02,6244.83935546875,2.6135001182556152,6488.0,4.159999847412109,nan,nan,199968868,9.08933,0.0005036996817769213
29002,18,-1,,69818649063339136,56.5241,24.9929,6.503,9.96,0.73,0.03,6342.345703125,1.2300000190734863,6561.0,4.400000095367432,nan,nan,385558677,9.5724,0.000523013329532788
29020,18,-1,,3429156594127821440,87.6991,26.0542,9.489,7.55,0.37,0.05,7467.154296875,1.3287999629974365,nan,nan,nan,nan,76991509,7.36515,0.0004761796538425094
29033,18,-1,,3199499263970605696,68.2183,-5.7254,6.458,9.14,0.55,0.02,6641.7978515625,1.478700041770935,nan,nan,nan,nan,248689981,8.85111,0.0004947077397737017
29162,18,-1,,3227617899461950336,77.7372,0.0058,4.881,8.08,0.54,0.01,6952.99853515625,1.9076000452041626,nan,nan,nan,nan,248443803,7.79631,0.000476163844189976
29316,18,-1,,3200880005760595968,71.5064,-4.0848,6.283,8.23,0.26,0.02,7858.90234375,1.6668000221252441,nan,nan,7865.5693359375,3.94616436958313,176313088,8.10822,0.00047991187921286453
29510,18,-1,,3436936772766398464,94.116,29.696,5.527,9.05,0.42,0.0,7296.7724609375,1.5276999473571777,nan,nan,nan,nan,83102110,8.83235,0.0005016628675388793
29540,18,-1,,3237188460986685696,80.5677,4.8045,6.357,9.55,0.69,0.0,6259.75634765625,1.4177000522613525,6361.0,4.309999942779541,nan,nan,264590043,9.19094,0.0005064532924396951
29632,18,-1,,3313236491960660736,69.6638,17.408,7.012,7.8,0.53,0.04,6834.56787109375,2.4086999893188477,nan,nan,nan,nan,245907166,7.5203,0.00047359806169176963
30179,18,-1,,166316428081073664,65.0473,31.7164,6.622,9.66,0.76,0.04,6273.20068359375,1.3759000301361084,6367.0,4.150000095367432,nan,nan,239700591,9.26165,0.0005111581976688945
30243,18,-1,,3295384610715762432,74.7387,12.4149,7.157,8.55,0.53,0.03,6696.9375,1.7426999807357788,nan,nan,nan,nan,59127116,8.2907,0.0004829029233609638
30326,18,-1,,228134201613088256,66.1151,41.7299,8.62,7.09,0.18,0.02,8286.173828125,1.6634000539779663,nan,nan,nan,nan,367775570,7.01129,0.0004709964148774741
30375,18,-1,,3427707918839243776,87.8211,23.9262,5.387,8.49,0.26,0.01,8193.7177734375,1.801800012588501,nan,nan,7955.548828125,3.9278061389923096,114167221,8.36272,0.0004958799955828943
30478,18,-1,,3211467375024154880,75.3538,-5.6954,6.533,8.58,0.49,0.01,6858.7099609375,1.8203999996185303,nan,nan,nan,nan,213047427,8.32489,0.0004832794338681141
30680,18,-1,,3441383197788015616,86.1148,26.901,7.024,9.03,0.57,0.0,6556.6044921875,1.448099970817566,nan,nan,nan,nan,76027222,8.73415,0.0005138014094261305
31061,18,-1,,3300043314499079808,63.3802,8.8902,11.855,6.49,0.19,0.0,8201.9755859375,1.8235000371932983,nan,nan,nan,nan,283724261,6.4083,0.00046789122985380424
31198,18,-1,,3288304756560972544,74.5114,6.8373,5.526,9.01,0.53,0.02,6988.83740234375,1.9067000150680542,nan,nan,nan,nan,399872277,8.73218,0.0004917494173450734
31220,18,-1,,3218876232264813184,88.9888,0.8361,6.172,7.14,0.17,0.01,9947.5791015625,2.3970999717712402,nan,nan,nan,nan,281989232,7.06951,0.0004707146900983487
31269,18,-1,,157078674983203328,76.1381,30.404,5.011,8.88,0.61,0.0,6760.427734375,2.216900110244751,nan,nan,nan,nan,366387273,8.55768,0.0004923088526373261
31326,18,-1,,3334385903060667392,84.3402,7.6688,8.039,8.1,0.39,0.02,7293.17626953125,1.6664999723434448,7509.0,4.460000038146973,nan,nan,436331286,7.896,0.000477649133457564
31376,18,-1,,3216893434843528320,83.9438,-2.3741,7.969,7.7,0.56,0.01,6599.8388671875,2.322999954223633,nan,nan,nan,nan,427398881,7.41299,0.0004727844913374986
31530,18,-1,,3331547483733489152,94.4332,11.0385,7.913,8.26,0.55,0.01,6609.54931640625,1.8622000217437744,nan,nan,nan,nan,291385414,7.96452,0.00048371093353668084
31614,18,-1,,2998453425393102208,89.5581,-12.1733,7.412,8.77,0.48,0.01,6888.0478515625,1.44159996509552,nan,nan,nan,nan,317880711,8.51544,0.0004871649128699402
31720,18,-1,,57215050353634560,53.7439,19.3127,6.275,9.05,0.61,0.0,6528.63916015625,1.6654000282287598,6754.0,4.28000020980835,nan,nan,26125191,8.73407,0.0004916251636992397
31866,18,-1,,57760579920638592,51.4523,19.488,6.891,9.33,0.68,0.01,6171.29345703125,1.4606000185012817,6396.0,4.239999771118164,nan,nan,25957652,8.97079,0.000498107881524031
31889,18,-1,,186857431295829888,75.563,38.0773,6.395,9.94,0.73,0.0,5976.77734375,1.2646000385284424,6340.0,4.360000133514404,nan,nan,121747781,9.54913,0.0005686118555173786
32050,18,-1,,45069226437071360,61.8925,14.9866,6.642,8.64,0.65,0.04,6532.15625,1.9966000318527222,6678.0,4.190000057220459,nan,nan,348664092,8.29863,0.00048284783037861717
32092,18,-1,,3423130617572575488,89.2832,20.9773,7.123,7.85,0.36,0.0,7447.66259765625,1.9855999946594238,nan,nan,7758.92529296875,4.173543930053711,119190790,7.66972,0.0004789603800745489
32160,18,-1,,3449455640361508480,85.1959,34.6261,4.979,9.36,0.5,0.01,7019.1171875,1.4651000499725342,nan,nan,nan,nan,116392984,9.09562,0.0005302450327047367
32293,18,-1,,112544537047398528,47.3671,26.694,7.027,9.53,0.7,0.0,6221.91162109375,1.3221999406814575,6412.0,4.480000019073486,nan,nan,34886492,9.15858,0.0005044359148980759
32439,18,-1,,3401770336459470720,80.0763,19.5782,6.124,6.63,-0.04,0.08,9999.736328125,2.650899887084961,nan,nan,nan,nan,6242148,6.72557,0.0004691385239922335
32494,18,-1,,182171420115193856,78.2943,34.2935,7.912,8.69,0.58,0.03,6538.64306640625,1.5234999656677246,6625.0,4.25,nan,nan,367364406,8.38056,0.0004932690012644822
32618,18,-1,,180384267043901952,79.2519,31.5399,7.278,8.31,0.4,0.04,7285.796875,1.623900055885315,7398.0,4.429999828338623,nan,nan,2096232,8.10574,0.00048469736883420295
32870,18,-1,,3391100228946699136,81.6578,16.2193,12.349,7.23,0.51,0.0,6777.90478515625,1.8043999671936035,nan,nan,nan,nan,302339904,6.9567,0.0004701819274532137
32901,18,-1,,61026301253916800,51.1088,20.8034,9.451,6.06,-0.05,0.01,10838.5751953125,2.0713999271392822,8384.0,4.829999923706055,nan,nan,25908511,6.13234,0.0004671868807801863
32951,18,-1,,3404593706223815424,84.6245,23.7105,7.783,8.94,0.61,0.09,6382.95458984375,1.4505000114440918,6434.0,4.210000038146973,nan,nan,19839001,8.61161,0.0004979237852212779
32981,18,-1,,3449823903740257664,90.2971,30.8374,7.371,8.87,0.62,0.01,6542.81201171875,1.5508999824523926,6770.0,4.429999828338623,nan,nan,353461773,8.53954,0.0004957706291221035
32986,18,-1,,3402379839563800576,82.0806,21.4435,6.595,8.55,0.61,0.03,6372.34619140625,1.979699969291687,6571.0,4.260000228881836,nan,nan,19336973,8.23333,0.00048434761484070286
33032,18,-1,,61292039470080384,50.3069,21.147,6.373,5.26,-0.07,0.01,12605.751953125,4.452199935913086,nan,nan,nan,nan,5612096,5.37384,0.0004659656909303936
33274,18,-1,,3399979159001637504,86.8057,20.6416,4.879,8.92,0.78,0.04,nan,nan,6493.0,4.059999942779541,nan,nan,29677212,8.51444,0.0004946729937071829
33284,18,-1,,3022414738700067072,86.845,-5.4888,5.254,9.01,0.44,0.01,7134.46826171875,1.7244999408721924,nan,nan,nan,nan,176453021,8.78823,0.0004936600814028974
33303,18,-1,,67300698718051200,58.3834,25.7298,7.453,7.8,0.32,0.01,8130.2080078125,1.8131999969482422,nan,nan,nan,nan,407929809,7.64516,0.0004746699532370711
33543,18,-1,,3282743461108145024,71.2666,5.8716,6.269,8.42,0.4,0.05,7632.65087890625,1.6466000080108643,nan,nan,7897.02978515625,4.221729278564453,459952217,8.22109,0.0004815783771328334
33629,18,-1,,3292738090523187968,72.056,8.96,7.112,8.26,0.6,0.03,6833.48779296875,2.282099962234497,6432.0,3.4600000381469727,nan,nan,450086948,7.94715,0.0004778479294309358
33916,18,-1,,3406437179203574400,73.1534,17.3334,8.033,9.13,0.71,0.09,6069.3486328125,1.440500020980835,6468.0,4.440000057220459,nan,nan,436665090,8.7535,0.0004927791769060139
33938,18,-1,,173085433979186560,68.2791,34.5408,6.658,9.2,0.62,0.06,6614.55810546875,1.475600004196167,nan,nan,nan,nan,171203604,8.875,0.0004994971740773707
33980,18,-1,,49520461823548288,64.9031,21.7733,11.142,5.32,-0.12,0.1,nan,nan,8000.0,4.900000095367432,nan,nan,17228263,5.4596,0.0004660670015122983
34053,18,-1,,147438530690561664,71.577,25.3359,5.363,11.49,1.65,0.01,7433.6318359375,1.4918999671936035,6859.0,4.369999885559082,nan,nan,59743338,10.6451,0.0006369246174881131
34185,18,-1,,117916235464382080,52.8367,27.5717,9.569,6.6,0.04,0.0,9226.01171875,1.833799958229065,nan,nan,nan,nan,46475987,6.60723,0.00046852881449681327
34199,18,-1,,147668088102341376,69.5408,24.5536,5.437,8.83,0.94,0.02,9253.6259765625,2.353300094604492,nan,nan,8188.974609375,3.910562515258789,125881879,8.33691,0.0004839633960487547
40516,22,2,,5486694727777171456,109.8875,-57.4488,8.193,7.63,0.19,0.09,8267.875,1.6059999465942383,nan,nan,nan,nan,262498404,7.5547,0.0004739066573084734
40601,22,2,,5304538327177586560,132.9666,-57.2936,7.655,7.94,0.26,0.26,7869.47998046875,1.5875999927520752,nan,nan,nan,nan,122093026,7.8161,0.00047742318873384294
40688,22,2,,5293869800202038144,114.1383,-58.3772,8.866,7.99,0.53,0.08,6685.7919921875,1.7906999588012695,nan,nan,nan,nan,281576629,7.7068,0.00047531767534321435
40806,22,3,,5239810318189195776,161.5688,-64.5145,6.414,5.28,-0.13,0.3,13178.337890625,3.6937999725341797,nan,nan,nan,nan,391346342,5.4416,0.0004661184032671363
40839,22,3,,5237676544067023872,169.978,-63.7503,6.665,8.66,0.4,0.22,7574.779296875,1.4936000108718872,nan,nan,7501.28466796875,4.05503511428833,467980197,8.4597,0.0004964423291149616
41123,22,3,,5232616282307652352,156.0607,-68.1295,6.669,7.65,0.07,0.16,9651.447265625,1.6327999830245972,nan,nan,nan,nan,344500353,7.6452,0.000475337148615747
41135,22,3,,5241132584007693312,163.6177,-63.9726,6.668,8.96,0.54,0.34,6825.25439453125,1.5253000259399414,nan,nan,nan,nan,465470793,8.6729,0.0005007087629138976
41200,22,3,,5251452187812769664,157.1819,-64.5941,6.031,9.1,0.56,0.12,6592.08642578125,1.4912999868392944,nan,nan,nan,nan,460338822,8.8049,0.0005012591794937704
41333,22,4,,5308597380524531456,147.795,-53.183,7.311,8.6,0.49,0.1,6857.583984375,1.5825999975204468,nan,nan,nan,nan,131623724,8.3382,0.0004975378344927006
41378,22,4,,5250015327956903552,146.6767,-62.7094,7.202,7.68,0.31,0.1,7632.63427734375,1.817199945449829,nan,nan,nan,nan,362861389,7.529,0.0004746047426791459
41568,22,4,,5303185721716747520,136.3597,-58.9249,7.515,8.43,0.39,0.39,7280.35546875,1.4840999841690063,6991.0,4.03000020980835,nan,nan,384471898,8.234,0.0004840344270028717
41667,22,4,,5303854293507991680,135.8462,-57.7664,7.35,7.86,0.17,0.4,9114.033203125,1.4657000303268433,nan,nan,nan,nan,384169931,7.7953,0.0004774057132938033
41715,22,4,,5312899013595142912,142.8961,-51.2519,7.812,7.94,0.32,0.09,7690.5009765625,1.682800054550171,nan,nan,nan,nan,298450613,7.7792,0.00048294371068272307
41716,22,4,,5312912791851427840,142.5212,-51.5171,7.675,5.41,-0.11,0.17,12728.6845703125,3.0316998958587646,nan,nan,nan,nan,297967252,5.5324,0.00046643025740221726
41791,22,4,,5300164847881816576,136.85,-59.1497,7.185,7.7,0.12,0.39,8635.185546875,1.638700008392334,nan,nan,nan,nan,384722301,7.6574,0.00047570609199120914
41988,22,7,,5958109681059207680,266.1888,-39.8485,6.989,8.51,0.49,0.22,6892.50732421875,1.7209999561309814,nan,nan,nan,nan,151867242,8.2575,0.00048597163241997297
42052,22,8,,6734855001900424704,277.8468,-34.7502,6.864,8.14,0.25,0.45,9416.0419921875,1.4687000513076782,nan,nan,7946.69140625,4.143714427947998,28133905,8.0239,0.00047949420929425935
42278,22,8,,6730764715540788352,284.1687,-37.3434,6.537,5.32,-0.15,0.11,14164.904296875,3.052299976348877,nan,nan,nan,nan,113272022,5.4949,0.0004661126085422489
42335,22,9,,6034203689675848960,251.4518,-26.6496,9.212,7.01,0.04,0.13,10009.4033203125,1.5506999492645264,nan,nan,9625.841796875,4.378086566925049,409228490,7.01803,0.00047042479100046857
42410,22,10,,4108329187285480704,260.3582,-26.5013,6.558,7.5,0.15,0.16,9810.2734375,1.9764000177383423,nan,nan,nan,nan,83572005,7.44602,0.0004741059264647795
42500,22,11,,6093237431027231104,215.7408,-46.2794,5.922,8.5,0.3,0.45,nan,nan,nan,nan,7869.34716796875,3.9312498569488525,242583644,8.3517,0.0004843752540236026
42712,22,13,,6213115122214516608,230.1308,-28.2872,8.758,7.15,0.12,0.19,9806.9775390625,1.6478999853134155,nan,nan,nan,nan,225797367,7.13671,0.0004709258235302166
42793,22,13,,6049847575458556800,242.5411,-24.5826,9.269,6.62,0.04,0.3,9267.046875,2.0004000663757324,nan,nan,nan,nan,68047964,6.63432,0.0004686339766127103
42806,22,13,,6247340788886584064,239.779,-19.9353,8.533,8.41,0.59,0.15,7120.83544921875,1.5758999586105347,nan,nan,nan,nan,286016957,8.10275,0.00047986341759734394
42901,22,14,,5992457707091076736,244.3446,-42.8381,5.663,9.21,0.57,0.19,8520.5498046875,1.5723999738693237,nan,nan,7992.4970703125,4.202595233917236,292626924,8.9151,0.000506620152730185
42951,22,15,,5971000668971867904,250.627,-38.9302,5.696,9.11,0.47,0.67,7235.58984375,1.5245000123977661,6764.0,3.869999885559082,nan,nan,458181375,8.8717,0.0005065579581909995
42960,22,15,,5969567485567967360,253.7435,-41.0929,5.679,8.74,0.38,0.35,7853.80908203125,1.6734000444412231,nan,nan,7714.8818359375,3.983210802078247,340410923,8.5543,0.0005028213313490591
43029,22,15,,5970672288599120768,251.555,-39.7458,6.11,8.68,0.38,0.36,7444.75634765625,1.6433000564575195,nan,nan,nan,nan,78981730,8.4925,0.0004952682072207664
43240,22,15,,5971324234618260608,253.1038,-37.6075,6.034,8.94,0.45,0.55,7073.55126953125,1.5723999738693237,nan,nan,nan,nan,338356656,8.7074,0.00050177558714386
43277,22,15,,5971366394029695872,254.003,-37.5127,6.041,8.29,0.19,0.44,9427.25,1.4958000183105469,nan,nan,8349.279296875,4.1492180824279785,341088668,8.2143,0.0004874830609196894
43293,22,15,,5969457126408116864,249.8888,-39.6093,5.648,8.25,0.21,0.73,9876.1875,1.6739000082015991,nan,nan,nan,nan,84403234,8.1574,0.00048478916717360293
43327,22,15,,5968351361342059264,251.1774,-40.8398,5.842,5.6,-0.12,0.48,14118.029296875,3.4456000328063965,nan,nan,nan,nan,78357288,5.7468,0.00046664500931442745
43509,22,16,,5976629515654118272,254.9269,-37.4382,7.684,8.89,0.62,0.23,6400.87158203125,1.4947999715805054,nan,nan,nan,nan,343976519,8.5666,0.0004985691791359272
43525,22,16,,5978966385844418560,258.9095,-33.8341,7.396,7.78,0.18,0.24,9590.080078125,1.5514999628067017,nan,nan,8424.103515625,4.181678295135498,151704157,7.7143,0.0004789213129132347
43679,22,17,H,6237347499499399808,239.1993,-23.1842,6.929,7.69,0.29,0.62,9964.828125,1.917099952697754,nan,nan,9087.9873046875,3.952274799346924,12566318,7.56446,0.0004739540714936425
43700,22,17,H,6242670712027527040,243.5305,-22.2924,6.813,12.88,2.36,0.41,6607.8583984375,1.2009999752044678,nan,nan,nan,nan,49405035,11.823,0.0009087929910223015
43770,22,17,H,6243489715051060480,239.1667,-22.0279,6.744,8.57,0.77,0.5,7706.29833984375,2.1077001094818115,nan,nan,nan,nan,220764844,8.16619,0.0004807726315886477
44036,22,17,F,6244295760151546624,244.8718,-21.4038,7.605,8.96,0.69,0.5,6425.50634765625,1.604699969291687,nan,nan,nan,nan,49914991,8.60131,0.0004887927855691858
44349,22,17,I,6050627782031927296,247.7715,-24.078,7.52,13.06,2.35,0.44,6313.63037109375,1.0455000400543213,nan,nan,nan,nan,204799760,12.0266,0.0010143681447975362
44412,22,17,I,6049152374866183936,246.9815,-24.4385,7.512,13.13,2.4,0.42,6820.19775390625,1.0836000442504883,nan,nan,nan,nan,175743722,11.9427,0.000980148907502354
44537,22,17,,6016800001138806144,236.0905,-30.2008,6.767,8.75,0.46,0.18,7278.52099609375,1.4953999519348145,nan,nan,nan,nan,98963407,8.51377,0.0004869914755569349
44559,22,17,,6033974304072734592,252.5446,-26.7427,7.736,7.48,0.12,0.21,8577.1484375,1.635200023651123,nan,nan,nan,nan,191265664,7.43898,0.0004732240574764098
44611,22,17,,6031712501248440064,249.545,-29.678,7.193,9.04,0.62,0.22,6389.587890625,1.507099986076355,nan,nan,nan,nan,205461071,8.71246,0.0004930373414411399
44630,22,17,,6040704827039124096,238.2355,-29.8429,6.924,8.46,0.4,0.26,7440.2783203125,1.5898000001907349,nan,nan,nan,nan,24001971,8.26025,0.00048239364179048427
44701,22,17,,6233740654686482560,238.6254,-27.3387,6.604,6.11,-0.08,0.27,12683.5400390625,2.57669997215271,7950.0,4.900000095367432,nan,nan,24133681,6.21296,0.0004673809805301387
44712,22,17,,6235654766990811008,238.4029,-25.3272,6.198,4.62,-0.13,0.15,13861.232421875,4.534800052642822,nan,nan,nan,nan,24073753,4.805,0.00046547388238480557
44785,22,17,,6244725050721030528,245.0228,-20.0565,7.647,7.28,0.36,0.47,nan,nan,8000.0,4.730000019073486,nan,nan,49977090,7.23236,0.0004715155728150189
44812,22,17,,6021126064026491264,249.0648,-34.2,6.72,7.94,0.22,0.28,10255.025390625,1.5384000539779663,nan,nan,8172.23779296875,4.032359600067139,280828479,7.8463,0.0004776524149329663
44840,22,17,,6236181879737663616,239.4116,-24.4093,6.748,9.72,0.85,0.13,6427.330078125,1.436900019645691,nan,nan,nan,nan,77576598,9.2727,0.0005092496431513029
44881,22,17,,6236372954241870336,237.7829,-25.6499,6.762,9.66,0.81,0.32,6310.40087890625,1.4084999561309814,nan,nan,nan,nan,23874299,9.23596,0.000507519986629315
44930,22,17,,6245698187231874816,242.9939,-19.4503,7.087,6.57,0.28,0.29,13251.611328125,2.3780999183654785,nan,nan,17509.8515625,3.495856523513794,49202243,6.44002,0.0004679887899510652
45035,22,17,,6050322598840820096,243.7886,-23.7598,6.473,9.38,0.74,0.33,6794.05419921875,1.562600016593933,nan,nan,nan,nan,49439818,8.99331,0.0004992368367134739
45078,22,17,,6049497999479270272,243.7226,-25.4771,6.855,6.01,0.1,0.28,12590.5234375,3.2711000442504883,nan,nan,nan,nan,68637413,5.99266,0.0004669006038641904
45114,22,17,,6242196070900653952,242.8165,-23.2042,6.462,8.89,0.63,0.37,7271.8271484375,1.7245999574661255,nan,nan,nan,nan,49171686,8.56715,0.00048804997185373865
45135,22,17,,6045836900637278336,247.2166,-26.1988,7.477,9.36,0.72,0.15,6151.10400390625,1.3976000547409058,6531.0,4.360000133514404,nan,nan,175858118,8.98133,0.0004995725921285057
45309,22,17,,6242664222334854784,243.2983,-22.4853,6.556,8.73,0.69,0.38,8054.19384765625,1.909999966621399,nan,nan,nan,nan,49330990,8.36962,0.0004841602141407733
45420,22,17,,6049011053265501056,246.0888,-25.0255,7.147,8.11,0.98,0.28,nan,nan,8791.0,4.71999979019165,nan,nan,392393323,7.59932,0.000474331799173148
45472,22,17,,6042203392666261760,243.4492,-27.7929,6.57,9.17,0.66,0.22,6565.8115234375,1.614799976348877,nan,nan,nan,nan,68499562,8.81974,0.0004945121164067775
45490,22,17,,6049140417677195136,246.3513,-24.4658,7.2,7.49,1.48,0.2,nan,nan,8421.0,5.329999923706055,nan,nan,98688328,6.76094,0.0004691336155738235
45566,22,17,,6042277953299752064,243.3666,-27.4039,7.0,8.36,0.4,0.2,7792.37353515625,1.620300054550171,nan,nan,7660.26611328125,4.158468246459961,68405083,8.24833,0.0004822726456918211
45580,22,17,,6049967868902138496,243.0412,-23.9216,6.973,8.38,0.39,0.2,7987.25634765625,1.7202999591827393,nan,nan,nan,nan,68170251,8.18868,0.0004811863468543535
45606,22,17,,6241240904531925120,233.6252,-21.9189,6.439,8.51,0.37,0.19,9736.37109375,1.458799958229065,nan,nan,8560.77734375,4.167132377624512,73944666,8.34464,0.0004836133256604627
45737,22,20,,6003861291905111936,229.3649,-43.3839,6.81,8.41,0.31,0.42,7645.3203125,1.4537999629974365,nan,nan,7706.51953125,4.111344814300537,143420854,8.26,0.00048305603189092994
45838,22,20,,5906941644021801728,225.4938,-45.8486,7.164,7.96,0.44,0.38,7028.42138671875,2.1709001064300537,7257.0,4.440000057220459,nan,nan,334648804,7.7308,0.0004759305126164439
45856,22,20,,5907308051965769216,227.177,-44.4846,6.767,8.11,0.21,0.3,8464.583984375,1.569000005722046,nan,nan,8295.5234375,4.150115489959717,160632970,8.0196,0.0004793540734959786
45880,22,21,,6090407803495351296,208.7915,-50.7454,7.741,8.59,0.57,0.28,6560.7705078125,1.6376999616622925,nan,nan,nan,nan,241734117,8.2922,0.00048387923057807225
45943,22,22,,5996941824728489856,241.4427,-39.8434,7.568,7.93,0.25,0.31,7970.48046875,1.4962999820709229,nan,nan,nan,nan,69883377,7.8223,0.00047726886255466494
45991,22,22,,5997809579916196608,241.1853,-39.4348,6.968,6.92,-0.09,0.4,nan,nan,8000.0,4.550000190734863,nan,nan,69609942,7.038,0.0004706628441280071
46167,22,23,,6009732271682211328,236.7151,-36.9369,6.828,7.93,0.17,0.22,10311.2294921875,1.5016000270843506,nan,nan,8509.06640625,4.076318740844727,179051461,7.8728,0.00047727021207132536
46589,22,26,,6086135822861167872,196.2475,-47.3969,8.38,8.88,0.63,0.29,6323.2314453125,1.4352999925613403,nan,nan,nan,nan,453751173,8.5501,0.00048809026418464497
46594,22,26,,6085229378603010688,196.5694,-48.4634,7.581,4.64,-0.22,0.22,13243.873046875,3.825700044631958,nan,nan,nan,nan,244866914,4.8735,0.0004655228536735132
46632,22,26,,6134386000861475584,194.7493,-45.6607,8.368,8.91,0.62,0.28,6379.23095703125,1.368899941444397,nan,nan,nan,nan,248206261,8.5849,0.0004886408968693853
46643,22,27,E,6072504073402829056,182.7742,-56.4014,8.893,7.3,0.17,0.52,9972.626953125,1.5642000436782837,nan,nan,nan,nan,433276686,7.2327,0.00047228670979927717
46754,22,27,E,6072902994276659200,184.4713,-55.9756,9.677,7.69,0.6,0.42,6401.630859375,2.072700023651123,nan,nan,nan,nan,390472975,7.3702,0.0004732905852721932
46876,22,27,E,6071734350857944704,185.5059,-57.6325,9.394,11.86,2.17,0.52,6333.1953125,1.2452000379562378,nan,nan,nan,nan,411614400,10.8706,0.0007663118878143207
46962,22,27,E,6072437935220930560,183.3428,-56.8933,8.767,8.44,0.59,0.52,6583.86572265625,1.5755000114440918,nan,nan,nan,nan,411502344,8.1258,0.000483378045872117
46965,22,27,E,5341470132513014272,179.1104,-58.8214,9.309,8.38,0.57,0.59,6508.20263671875,1.5228999853134155,nan,nan,nan,nan,376010642,8.0798,0.0004846435229544417
47006,22,27,E,6125307127202400512,181.1851,-52.3544,9.349,8.31,0.55,0.45,6608.5986328125,1.513700008392334,6672.0,4.230000019073486,nan,nan,333192137,8.0168,0.0004796733462692313
47263,22,27,C,5858152189941308544,192.069,-67.1313,9.139,7.57,0.24,0.43,8912.0263671875,1.4610999822616577,7512.0,4.260000228881836,nan,nan,329657282,7.4598,0.0004747593499240206
47378,22,27,D,6126298474370909696,182.9949,-50.7702,8.866,8.38,0.54,0.59,6758.41259765625,1.4882999658584595,nan,nan,nan,nan,334221439,8.0966,0.00048049512890364286
47471,22,27,,5862730792572288512,193.7659,-63.6408,10.19,7.96,0.49,0.14,6966.8681640625,1.544800043106079,nan,nan,nan,nan,436501188,7.7033,0.00048081975869732155
47549,22,27,,6075075594872297216,191.0078,-53.5058,7.946,8.53,0.52,0.23,6784.30419921875,1.5573999881744385,nan,nan,nan,nan,162695390,8.2577,0.00048371818808691486
47721,22,27,,5788355123068307328,182.2811,-78.7813,10.019,6.79,0.33,0.41,7472.9814453125,2.247499942779541,7174.0,4.019999980926514,nan,nan,357208862,6.6267,0.0004686277442573325
47761,22,27,,5788542967758022784,181.7721,-78.7412,9.566,7.42,0.38,0.21,7351.80615234375,1.829699993133545,nan,nan,nan,nan,357165560,7.2311,0.0004715594443700902
47804,22,27,,5198926661906152320,161.4449,-80.5402,9.186,4.37,-0.28,0.18,16543.484375,3.2490999698638916,nan,nan,nan,nan,394821434,4.6631,0.0004653864877242658
47837,22,27,,6079490168425944448,192.5819,-49.8637,9.18,8.82,0.63,0.35,6317.9921875,1.3366999626159668,nan,nan,nan,nan,165904330,8.4835,0.0004871020239587366
47945,22,27,,6126517517699891712,182.0215,-50.6613,9.85,4.39,-0.22,0.14,14108.421875,3.975100040435791,nan,nan,nan,nan,333670665,4.6395,0.0004653758429747892
47971,22,27,,5368481662840656512,179.662,-52.7688,9.445,7.44,0.32,0.21,7662.09326171875,1.7728999853134155,nan,nan,nan,nan,332351556,7.2808,0.0004722012168513442
48096,22,27,,6125358151409872256,182.8115,-52.2176,8.258,7.87,0.25,0.45,7955.5556640625,1.541599988937378,nan,nan,8169.02880859375,4.320131778717041,994691031,7.7509,0.0004762930555443973
48105,22,27,,5344203861993131648,178.6481,-54.7326,7.41,8.91,0.57,0.16,6614.61279296875,1.4781999588012695,6964.0,4.489999771118164,nan,nan,375568111,8.6116,0.0004931849950914409
48141,22,27,,6130345536147985024,183.7346,-47.9486,8.578,8.03,0.39,0.21,7291.146484375,1.562399983406067,nan,nan,nan,nan,22316553,7.8359,0.0004768035833865016
48331,22,-1,,5236292568177112064,176.6338,-66.8569,5.418,9.02,0.47,0.01,7465.412109375,1.6241999864578247,nan,nan,nan,nan,296791789,8.7781,0.0005022897999342573
48360,22,-1,,4073399558263108736,281.1724,-25.37,6.367,8.28,0.81,0.02,6352.22412109375,2.914799928665161,nan,nan,nan,nan,155155774,7.85788,0.0004775729007886124
48774,22,-1,,4416753125199117312,233.862,0.3125,7.93,9.2,0.69,0.0,6176.58056640625,1.3889000415802002,6435.0,4.309999942779541,nan,nan,446178816,8.8363,0.0004942999966441107
48811,22,-1,,6011475994038502912,237.0325,-36.0293,6.051,9.59,0.71,0.01,6523.3798828125,1.47160005569458,nan,nan,nan,nan,179883581,9.2253,0.0005087922887115297
48827,22,-1,,5831036274705824640,246.327,-61.8534,7.123,9.72,0.69,0.02,6104.126953125,1.2143000364303589,6466.0,4.639999866485596,nan,nan,350461192,9.3542,0.0005206154880407401
